Sending_Country,Receiving_Country,Year,Value,Unit,Source,Region,Sending_Country_Code,Receiving_Country_Code,Sending_Country_GDP,Receiving_Country_GDP,Sending_Country_GDP_Per_Capita,Receiving_Country_GDP_Per_Capita
Philippines,Mauritania,2019,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,MRT,396224.4392366421,7171.27553484383,3575.881709,1605.135236
Philippines,Mauritania,2020,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,MRT,358510.629276391,7145.4118000896,3198.6669,1553.306156
Philippines,Mauritius,2018,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,MUS,373379.140695818,13481.538349276,3410.93648,10652.48369
Philippines,Mauritius,2019,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,MUS,396224.4392366421,13871.3280444569,3575.881709,10956.94502
Philippines,Mauritius,2020,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,MUS,358510.629276391,11853.5300186947,3198.6669,9362.874359
Philippines,Mexico,2018,0.0,USD millions,Roland Kpodar (IMF),North America,PHL,MEX,373379.140695818,1282719.19448245,3410.93648,10296.86909
Philippines,Mexico,2019,0.0,USD millions,Roland Kpodar (IMF),North America,PHL,MEX,396224.4392366421,1277682.0779986398,3575.881709,10159.44484
Philippines,Mexico,2020,0.0,USD millions,Roland Kpodar (IMF),North America,PHL,MEX,358510.629276391,1170944.07556206,3198.6669,9234.643624
Philippines,Moldova,2018,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,MDA,373379.140695818,8847.12885751461,3410.93648,3267.996104
Philippines,Moldova,2019,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,MDA,396224.4392366421,9161.40666206896,3575.881709,3438.677327
Philippines,Moldova,2020,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,MDA,358510.629276391,8403.21063293021,3198.6669,3188.916916
Philippines,Monaco,2018,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,MCO,373379.140695818,6602.23535140181,3410.93648,173041.7611
Philippines,Monaco,2019,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,MCO,396224.4392366421,7072.37323660927,3575.881709,185582.7557
Philippines,Monaco,2020,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,MCO,358510.629276391,6136.05432990152,3198.6669,161262.9259
Philippines,Mongolia,2018,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,MNG,373379.140695818,13422.5997203616,3410.93648,4183.855664
Philippines,Mongolia,2019,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,MNG,396224.4392366421,14174.5665374555,3575.881709,4337.816709
Philippines,Mongolia,2020,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,MNG,358510.629276391,13528.5249510287,3198.6669,4066.034109
Philippines,Montenegro,2018,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,MNE,373379.140695818,4593.16002261922,3410.93648,7332.186142
Philippines,Montenegro,2019,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,MNE,396224.4392366421,4779.777587717709,3575.881709,7626.254023
Philippines,Montenegro,2020,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,MNE,358510.629276391,4048.14211054292,3198.6669,6460.591632
Philippines,Morocco,2018,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,MAR,373379.140695818,120177.639735159,3410.93648,3304.711914
Philippines,Morocco,2019,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,MAR,396224.4392366421,123651.944968713,3575.881709,3364.739502
Philippines,Morocco,2020,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,MAR,358510.629276391,114775.951852213,3198.6669,3090.894287
Philippines,Mozambique,2018,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,MOZ,373379.140695818,18025.039081869203,3410.93648,621.1537342
Philippines,Mozambique,2019,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,MOZ,396224.4392366421,18442.825951879902,3575.881709,617.13932
Philippines,Mozambique,2020,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,MOZ,358510.629276391,18217.9115397402,3198.6669,591.80406
Philippines,Myanmar,2018,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,MMR,373379.140695818,71172.2351457539,3410.93648,1361.568313
Philippines,Myanmar,2019,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,MMR,396224.4392366421,75854.7348336027,3575.881709,1440.989882
Philippines,Myanmar,2020,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,MMR,358510.629276391,68991.13507350639,3198.6669,1301.313864
Philippines,Namibia,2018,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,NAM,373379.140695818,11341.4640021253,3410.93648,4400.475377
Philippines,Namibia,2019,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,NAM,396224.4392366421,11246.291861588,3575.881709,4243.092745
Philippines,Namibia,2020,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,NAM,358510.629276391,10335.1845461643,3198.6669,3787.49944
Philippines,Nauru,2018,0.0,USD millions,Roland Kpodar (IMF),Oceania,PHL,NRU,373379.140695818,81.7623500363199,3410.93648,7124.017604
Philippines,Nauru,2019,0.0,USD millions,Roland Kpodar (IMF),Oceania,PHL,NRU,396224.4392366421,88.701305315275,3575.881709,7655.243403
Philippines,Nauru,2020,0.0,USD millions,Roland Kpodar (IMF),Oceania,PHL,NRU,358510.629276391,90.4592050752441,3198.6669,7769.406946
Philippines,Nepal,2018,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,NPL,373379.140695818,28695.0531953456,3410.93648,1021.914922
Philippines,Nepal,2019,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,NPL,396224.4392366421,30605.2987925448,3575.881709,1077.117965
Philippines,Nepal,2020,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,NPL,358510.629276391,29880.069318726102,3198.6669,1031.536188
Philippines,Netherlands,2018,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,NLD,373379.140695818,835096.710412613,3410.93648,48463.02997
Philippines,Netherlands,2019,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,NLD,396224.4392366421,854304.699526719,3575.881709,49254.01589
Philippines,Netherlands,2020,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,NLD,358510.629276391,821260.592382701,3198.6669,47086.58042
Philippines,New Caledonia,2018,0.0,USD millions,Roland Kpodar (IMF),Oceania,PHL,NCL,373379.140695818,,3410.93648,
Philippines,New Caledonia,2019,0.0,USD millions,Roland Kpodar (IMF),Oceania,PHL,NCL,396224.4392366421,,3575.881709,
Philippines,New Caledonia,2020,0.0,USD millions,Roland Kpodar (IMF),Oceania,PHL,NCL,358510.629276391,,3198.6669,
Philippines,New Zealand,2018,0.0,USD millions,Roland Kpodar (IMF),Oceania,PHL,NZL,373379.140695818,197844.796498754,3410.93648,40371.54563
Philippines,New Zealand,2019,0.0,USD millions,Roland Kpodar (IMF),Oceania,PHL,NZL,396224.4392366421,202429.793153827,3575.881709,40655.08378
Philippines,New Zealand,2020,0.0,USD millions,Roland Kpodar (IMF),Oceania,PHL,NZL,358510.629276391,201807.833897729,3198.6669,39646.34669
Philippines,Nicaragua,2018,0.0,USD millions,Roland Kpodar (IMF),North America,PHL,NIC,373379.140695818,13487.1421946088,3410.93648,2107.339626
Philippines,Nicaragua,2019,0.0,USD millions,Roland Kpodar (IMF),North America,PHL,NIC,396224.4392366421,13096.4372364148,3575.881709,2019.915186
Philippines,Nicaragua,2020,0.0,USD millions,Roland Kpodar (IMF),North America,PHL,NIC,358510.629276391,12803.5299482066,3198.6669,1950.191812
Philippines,Niger,2018,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,NER,373379.140695818,11527.744540163,3410.93648,519.5469935
Philippines,Niger,2019,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,NER,396224.4392366421,12212.4755706373,3575.881709,532.1860246
Philippines,Niger,2020,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,NER,358510.629276391,12646.0967468881,3198.6669,533.1943289
Philippines,Nigeria,2018,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,NGA,373379.140695818,498365.674277734,3410.93648,2431.778578
Philippines,Nigeria,2019,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,NGA,396224.4392366421,509371.727735743,3575.881709,2431.535285
Philippines,Nigeria,2020,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,NGA,358510.629276391,500232.309808216,3198.6669,2337.575874
Philippines,North Macedonia,2018,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,MKD,373379.140695818,10764.5556464726,3410.93648,5698.393345
Philippines,North Macedonia,2019,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,MKD,396224.4392366421,11185.4949336944,3575.881709,5961.584754
Philippines,North Macedonia,2020,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,MKD,358510.629276391,10661.0685954055,3198.6669,5743.726494
Philippines,Norway,2018,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,NOR,373379.140695818,405690.399924369,3410.93648,76373.64746
Philippines,Norway,2019,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,NOR,396224.4392366421,410249.333418695,3575.881709,76712.28712
Philippines,Norway,2020,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,NOR,358510.629276391,405005.642242722,3198.6669,75287.20595
Philippines,Oman,2018,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,OMN,373379.140695818,84001.7274162074,3410.93648,18269.67694
Philippines,Oman,2019,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,OMN,396224.4392366421,83053.6519854157,3575.881709,18089.58667
Philippines,Oman,2020,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,OMN,358510.629276391,80246.67066085809,3198.6669,17743.88588
Philippines,Pakistan,2018,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,PAK,373379.140695818,354390.697428203,3410.93648,1561.681698
Philippines,Pakistan,2019,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,PAK,396224.4392366421,363242.09036164696,3575.881709,1573.833083
Philippines,Pakistan,2020,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,PAK,358510.629276391,358614.068499253,3198.6669,1526.005975
Philippines,Palau,2018,0.0,USD millions,Roland Kpodar (IMF),Oceania,PHL,PLW,373379.140695818,268.843680223202,3410.93648,15091.70766
Philippines,Palau,2019,0.0,USD millions,Roland Kpodar (IMF),Oceania,PHL,PLW,396224.4392366421,269.38140809477403,3575.881709,15135.48759
Philippines,Palau,2020,0.0,USD millions,Roland Kpodar (IMF),Oceania,PHL,PLW,358510.629276391,253.220048509022,3198.6669,14232.24194
Philippines,Panama,2018,0.0,USD millions,Roland Kpodar (IMF),North America,PHL,PAN,373379.140695818,64083.52954879429,3410.93648,15375.64351
Philippines,Panama,2019,0.0,USD millions,Roland Kpodar (IMF),North America,PHL,PAN,396224.4392366421,66072.0849746328,3575.881709,15602.54209
Philippines,Panama,2020,0.0,USD millions,Roland Kpodar (IMF),North America,PHL,PAN,358510.629276391,54297.2267656596,3198.6669,12647.08266
Philippines,Papua New Guinea,2018,0.0,USD millions,Roland Kpodar (IMF),Oceania,PHL,PNG,373379.140695818,23659.6957513327,3410.93648,2518.458993
Philippines,Papua New Guinea,2019,0.0,USD millions,Roland Kpodar (IMF),Oceania,PHL,PNG,396224.4392366421,24719.7718665529,3575.881709,2572.56178
Philippines,Papua New Guinea,2020,0.0,USD millions,Roland Kpodar (IMF),Oceania,PHL,PNG,358510.629276391,23936.789891162,3198.6669,2438.611379
Philippines,Paraguay,2018,0.0,USD millions,Roland Kpodar (IMF),Latin America,PHL,PRY,373379.140695818,40841.12266117901,3410.93648,6354.239201
Philippines,Paraguay,2019,0.0,USD millions,Roland Kpodar (IMF),Latin America,PHL,PRY,396224.4392366421,40677.00052659,3575.881709,6243.536209
Philippines,Paraguay,2020,0.0,USD millions,Roland Kpodar (IMF),Latin America,PHL,PRY,358510.629276391,40343.5364187875,3198.6669,6109.196081
Philippines,Peru,2018,0.0,USD millions,Roland Kpodar (IMF),Latin America,PHL,PER,373379.140695818,210305.37651278,3410.93648,6593.144375
Philippines,Peru,2019,0.0,USD millions,Roland Kpodar (IMF),Latin America,PHL,PER,396224.4392366421,215017.545590315,3575.881709,6626.260835
Philippines,Peru,2020,0.0,USD millions,Roland Kpodar (IMF),Latin America,PHL,PER,358510.629276391,191509.018299917,3198.6669,5831.830248
Philippines,Poland,2018,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,POL,373379.140695818,552573.816155989,3410.93648,14551.08503
Philippines,Poland,2019,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,POL,396224.4392366421,577884.2286775439,3575.881709,15221.30906
Philippines,Poland,2020,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,POL,358510.629276391,566120.997479772,3198.6669,15090.22284
Philippines,Portugal,2018,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,PRT,373379.140695818,215937.375270068,3410.93648,20997.77449
Philippines,Portugal,2019,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,PRT,396224.4392366421,221866.33495096705,3575.881709,21569.18746
Philippines,Portugal,2020,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,PRT,358510.629276391,203663.018608844,3198.6669,19778.71385
Philippines,Puerto Rico,2018,0.0,USD millions,Roland Kpodar (IMF),North America,PHL,PRI,373379.140695818,94801.0007396964,3410.93648,28808.85186
Philippines,Puerto Rico,2019,0.0,USD millions,Roland Kpodar (IMF),North America,PHL,PRI,396224.4392366421,96389.3571843707,3575.881709,29185.097
Philippines,Puerto Rico,2020,0.0,USD millions,Roland Kpodar (IMF),North America,PHL,PRI,358510.629276391,92359.4393129166,3198.6669,28144.72232
Philippines,Qatar,2018,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,QAT,373379.140695818,166227.18573026502,3410.93648,64410.81713
Philippines,Qatar,2019,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,QAT,396224.4392366421,167371.229300128,3575.881709,63430.46076
Philippines,Qatar,2020,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,QAT,358510.629276391,161416.82376897198,3198.6669,57769.6041
Philippines,Romania,2018,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,ROU,373379.140695818,210085.4822506969,3410.93648,10788.01509
Philippines,Romania,2019,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,ROU,396224.4392366421,218327.69002917,3575.881709,11270.4758
Philippines,Romania,2020,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,ROU,358510.629276391,210305.491425986,3198.6669,10916.31261
Philippines,Russian Federation,2018,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,RUS,373379.140695818,1430116.27851549,3410.93648,9674.787109
Philippines,Russian Federation,2019,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,RUS,396224.4392366421,1461551.31710621,3575.881709,9882.024414
Philippines,Russian Federation,2020,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,RUS,358510.629276391,1422766.79479499,3198.6669,9632.325195
Philippines,Rwanda,2018,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,RWA,373379.140695818,10209.9162617807,3410.93648,817.5784379
Philippines,Rwanda,2019,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,RWA,396224.4392366421,11174.4863782125,3575.881709,874.6396595
Philippines,Rwanda,2020,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,RWA,358510.629276391,10797.4941321381,3198.6669,826.3913083
Philippines,Samoa,2018,0.0,USD millions,Roland Kpodar (IMF),Oceania,PHL,WSM,373379.140695818,896.9628979908399,3410.93648,4321.005183
Philippines,Samoa,2019,0.0,USD millions,Roland Kpodar (IMF),Oceania,PHL,WSM,396224.4392366421,936.894420746212,3575.881709,4466.080755
Philippines,Samoa,2020,0.0,USD millions,Roland Kpodar (IMF),Oceania,PHL,WSM,358510.629276391,907.771582239524,3198.6669,4283.072803
Philippines,Saudi Arabia,2018,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,SAU,373379.140695818,736593.549189516,3410.93648,24393.51883
Philippines,Saudi Arabia,2019,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,SAU,396224.4392366421,748758.8600457901,3575.881709,24905.66345
Philippines,Saudi Arabia,2020,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,SAU,358510.629276391,720270.347023098,3198.6669,22827.67194
Philippines,Senegal,2018,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,SEN,373379.140695818,21565.6743107132,3410.93648,1355.096109
Philippines,Senegal,2019,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,SEN,396224.4392366421,22560.634320127,3575.881709,1379.608752
Philippines,Senegal,2020,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,SEN,358510.629276391,22863.4146762849,3198.6669,1361.791437
Philippines,Serbia,2018,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,SRB,373379.140695818,45555.0649025834,3410.93648,6524.079685
Philippines,Serbia,2019,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,SRB,396224.4392366421,47719.025212198096,3575.881709,6870.757464
Philippines,Serbia,2020,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,SRB,358510.629276391,47265.6830240045,3198.6669,6850.966778
Philippines,Seychelles,2018,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,SYC,373379.140695818,1802.50055576177,3410.93648,18628.18623
Philippines,Seychelles,2019,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,SYC,396224.4392366421,1901.8957010371496,3575.881709,19481.64611
Philippines,Seychelles,2020,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,SYC,358510.629276391,1678.61579263838,3198.6669,17048.36173
Philippines,Sierra Leone,2018,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,SLE,373379.140695818,7672.92660669678,3410.93648,1015.66783
Philippines,Sierra Leone,2019,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,SLE,396224.4392366421,8095.1454583268605,3575.881709,1046.967781
Philippines,Sierra Leone,2020,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,SLE,358510.629276391,7993.68503106354,3198.6669,1010.252946
Philippines,Singapore,2018,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,SGP,373379.140695818,345370.865382867,3410.93648,61250.34767
Philippines,Singapore,2019,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,SGP,396224.4392366421,349888.458531086,3575.881709,61345.52918
Philippines,Singapore,2020,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,SGP,358510.629276391,336541.232520503,3198.6669,59189.70386
Philippines,Slovak Republic,2018,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,SVK,373379.140695818,97328.43225048688,3410.93648,17869.01492
Philippines,Slovak Republic,2019,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,SVK,396224.4392366421,99543.52916430852,3575.881709,18250.98025
Philippines,Slovak Republic,2020,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,SVK,358510.629276391,96969.8188571148,3198.6669,17763.85638
Philippines,Slovenia,2018,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,SVN,373379.140695818,48309.217703413495,3410.93648,23293.96667
Philippines,Slovenia,2019,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,SVN,396224.4392366421,50002.5781626734,3575.881709,23943.18009
Philippines,Slovenia,2020,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,SVN,358510.629276391,47959.9723699892,3198.6669,22811.80505
Philippines,Solomon Islands,2018,0.0,USD millions,Roland Kpodar (IMF),Oceania,PHL,SLB,373379.140695818,1462.09382320911,3410.93648,2061.897844
Philippines,Solomon Islands,2019,0.0,USD millions,Roland Kpodar (IMF),Oceania,PHL,SLB,396224.4392366421,1487.65950679743,3575.881709,2043.075789
Philippines,Solomon Islands,2020,0.0,USD millions,Roland Kpodar (IMF),Oceania,PHL,SLB,358510.629276391,1437.35954396514,3198.6669,1930.642586
Philippines,Somalia,2018,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,SOM,373379.140695818,7710.49842037301,3410.93648,498.981065
Philippines,Somalia,2019,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,SOM,396224.4392366421,7928.26705780263,3575.881709,494.5593787
Philippines,Somalia,2020,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,SOM,358510.629276391,7710.04301029294,3198.6669,463.0325248
Philippines,South Africa,2018,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,ZAF,373379.140695818,358551.56086853304,3410.93648,6117.270141
Philippines,South Africa,2019,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,ZAF,396224.4392366421,359483.563936676,3575.881709,6032.829726
Philippines,South Africa,2020,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,ZAF,358510.629276391,337307.31867963896,3198.6669,5569.584833
Philippines,Spain,2018,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,ESP,373379.140695818,1307871.70170125,3410.93648,27956.72255
Philippines,Spain,2019,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,ESP,396224.4392366421,1333521.40043269,3575.881709,28301.43939
Philippines,Spain,2020,0.0,USD millions,Roland Kpodar (IMF),Europe,PHL,ESP,358510.629276391,1187633.21729202,3198.6669,25077.01988
Philippines,Sri Lanka,2018,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,LKA,373379.140695818,97364.0847988326,3410.93648,4493.035754
Philippines,Sri Lanka,2019,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,LKA,396224.4392366421,97149.4126802905,3575.881709,4455.781896
Philippines,Sri Lanka,2020,0.0,USD millions,Roland Kpodar (IMF),Asia,PHL,LKA,358510.629276391,92656.7234820524,3198.6669,4227.233153
Philippines,Sudan,2018,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,SDN,373379.140695818,52455.0317549093,3410.93648,1185.944458
Philippines,Sudan,2019,0.0,USD millions,Roland Kpodar (IMF),Africa,PHL,SDN,396224.4392366421,51312.429477395104,3575.881709,1126.552979
